0.001234969,0.00310487,0.003187765,0
0.002763813,0.002043488,-0.012610156,0
0.002382265,0.003845639,-0.007159495,0
4.71E-05,-0.002471433,-0.000725528,0
0.001364415,0.002373068,0.003187765,0
0.000920651,0.000428844,-0.002616474,0
0.000482593,0.005963057,0.007115909,0
0.002940134,0.003747745,0.003187765,0
0.000193266,0.001405513,0.003187765,0
0.00102259,0.007944774,-0.002616474,0
9.24E-05,0.00298901,-0.010439683,0
0.003441529,0.001090467,0.003187765,0
0.0004152,0.002419919,-0.010263456,0
-0.000116908,0.010096377,-0.000725528,0
0.001032205,0.003150298,0.007115909,0
-0.000364128,0.001945064,-0.010439683,0
0.000545409,-0.005797257,0.007115909,0
0.001676426,0.003315207,-0.000386741,0
0.00088637,0.006706766,0.003187765,0
0.001367874,0.001529975,0.007115909,0
0.000676254,0.005286804,0.004697778,0
0.001915828,0.002009633,0.007115909,0
0.000630176,0.003034001,0.007115909,0
0.001712724,-0.001629111,-0.007159495,0
0.001859115,0.001173344,-0.008059738,0
0.001885543,0.007253564,-0.010439683,0
0.002319414,0.001816374,0.003187765,0
0.000791223,0.002651186,0.000349125,0
0.001317243,0.006711935,0.004697778,0
0.002078216,0.002726205,-0.002616474,0
0.000742396,0.004037099,0.003187765,0
0.000746343,-0.003453372,-0.010439683,0
-0.000209585,0.00282274,0.013850723,0
0.002653998,0.001832205,0.007115909,0
0.000723543,0.004075681,0.003187765,0
0.002167188,0.003444253,0.011354183,0
0.000540762,-0.001520821,-0.000386741,0
0.001105072,-0.003128803,0.007115909,0
-0.001246959,0.004225448,0.000349125,0
-0.000846515,-0.000488097,-0.010439683,0
0.000418884,-0.000141851,0.003187765,0
-0.000165278,-0.001247651,-0.010263456,0
-0.00021445,-0.001631328,0.007115909,0
0.000477068,-0.002154299,0.003187765,0
0.002264538,0.007982076,-0.000386741,0
0.001212215,0.00028248,0.003187765,0
0.001204252,0.002929031,-0.008738523,0
-3.85E-05,0.002824672,0.003187765,0
0.000291119,0.00357907,-0.010439683,0
0.000401636,-0.000325778,-0.00931886,0
0.000561567,-0.002851914,-0.000386741,0
0.004805861,0.000371512,0.012824947,0
0.000313773,0.001541034,0.003187765,0
-0.000465005,0.002767952,0.000349125,0
0.000505883,0.005135045,-0.010439683,0
-0.000702152,-0.004229062,0.007115909,0
0.000707087,0.004220196,-0.000512704,0
0.000742144,0.000188122,0.00277136,0
0.001368059,0.005885358,0.007115909,0
0.000272411,0.007732923,0.011354183,0
0.000984189,0.004691466,-0.000386741,0
-0.000811324,0.007563646,-0.010439683,0
0.000674353,9.61E-05,0.004697778,0
-0.000536391,0.000636665,0.003187765,0
0.000275481,0.003153158,0.007115909,0
-0.000810873,0.001604334,-0.010439683,0
0.00251918,0.003395608,-0.012820478,0
0.003330032,0.007961947,0.003187765,0
0.003861816,0.003005895,-0.003391651,0
0.000325555,0.002867891,0.013850723,0
0.003013155,-0.003462146,0.003187765,0
0.002995647,-0.001334525,0.00277136,0
0.001161382,0.002387733,0.003187765,0
-0.000742329,0.002494174,-0.000386741,0
-0.000108844,0.011587319,0.007115909,0
0.000566884,-0.003751491,0.003187765,0
-0.00128236,0.010235426,0.003187765,0
0.00188735,0.003830337,0.007115909,0
-0.001745767,0.004553511,0.013850723,0
0.001735381,0.008638642,-0.016117988,0
-0.000729009,-0.003792264,-0.000386741,0
0.000455931,0.006594298,0.003187765,0
-0.000549041,-0.001068364,0.003187765,0
0.001022004,-0.001737838,0.007115909,0
0.000461413,0.003716185,-0.00931886,0
-0.000436511,0.015267078,0.011354183,0
-0.001374991,-0.004507475,0.003187765,0
0.00132953,0.002357556,0.007115909,0
0.001499345,0.002905405,0.00277136,0
0.001464163,0.002587776,0.003187765,0
0.000456631,4.65E-05,0.007115909,0
-0.000154373,0.000671681,-0.000386741,0
0.000687385,-0.003067693,0.013850723,0
-0.001041012,-0.005747036,-0.007159495,0
0.000314804,0.008823091,0.007115909,0
0.001009451,0.001005592,0.011354183,0
0.00031384,0.004351317,0.003187765,0
0.001971485,0.005352746,0.007115909,0
0.001257911,0.002036792,0.007115909,0
6.35E-05,0.000408399,-0.010439683,0
0.00086243,-0.000930655,0.013850723,0
-0.000623415,0.002862225,0.013850723,0
0.00318516,-0.000219827,-0.000386741,0
0.002099362,-0.005803996,-0.002429291,0
-0.001021275,0.003492804,0.007115909,0
0.001617456,0.004624053,-0.000386741,0
0.00087549,0.003045487,-0.010439683,0
-0.00100414,0.005687162,0.007115909,0
0.001303347,0.001098821,0.011354183,0
0.002502324,-0.000182391,0.003187765,0
0.001476057,0.002005515,-0.000475756,0
0.002052717,-0.001078196,-0.000386741,0
0.000469906,0.004809293,0.003187765,0
0.001514399,0.000943621,-0.010439683,0
-0.001447119,0.002633452,-0.00931886,0
0.000556839,0.000299902,0.007115909,0
0.001048343,0.005432076,-0.016117988,0
-8.54E-05,0.004687822,0.007115909,0
0.001220063,0.019075995,-0.00931886,0
-0.002250402,0.0042551,0.013850723,0
-0.000613532,0.00171925,-0.000512704,0
5.73E-05,0.003549727,0.003187765,0
-0.000135053,0.010115422,0.007115909,0
-0.000779832,0.001224369,0.007115909,0
0.001204643,0.004749239,0.007115909,0
0.001012235,0.00475807,0.00277136,0
0.001296686,-0.000615782,-0.010439683,0
-0.002066363,0.004530971,-0.007159495,0
0.003658749,-0.002050205,-0.010439683,0
-0.000446302,0.004304238,0.007115909,0
0.002113632,-0.003596078,-0.010439683,0
0.000161618,0.001819033,0.007115909,0
-0.001088676,0.008026166,-0.007159495,0
0.001952863,0.001013038,-0.006731497,0
0.001081225,0.005941881,0.007115909,0
0.001002319,-0.001869794,0.00277136,0
0.002021696,0.006099588,0.007115909,0
0.000889433,-0.003881553,0.000349125,0
0.0008331,0.0074727,-0.010439683,0
0.000761893,0.008146549,-0.007159495,0
0.002776995,0.003304953,-0.000386741,0
-0.000200356,0.005683825,0.007115909,0
0.001926709,0.010614717,0.013850723,0
-8.89E-05,0.00385163,-0.00931886,0
0.002182486,0.003684086,0.007115909,0
-0.000568167,0.001730533,0.003187765,0
0.000975266,0.005224211,-0.010263456,0
0.000327675,0.00028948,0.003187765,0
-0.000730181,0.009619691,-0.012820478,0
-0.000779911,-0.00278575,-0.010439683,0
0.000453915,-0.002224662,0.003187765,0
0.001784036,0.006378001,0.013850723,0
0.001166187,0.003049677,-0.010439683,0
-0.000595521,0.001193401,-0.010439683,0
0.001130434,-0.001618976,0.013850723,0
