0.000583464,-0.00016149721,0.000779666,0
0.0005027226,-0.011618032,0.008780964,0
0.0010859371,0.020233344,-0.0028073173,0
0.00025919764,0.0031580513,0.000779666,0
0.00069576723,0.0038199252,-0.0057213237,0
-0.00044399616,-0.0057930327,-0.0057213237,0
0.0015238761,-0.0017753495,0.000779666,0
0.0007134602,0.0007706774,0.000779666,0
-0.000777868,-0.005497368,0.000779666,0
-0.00012302474,0.003085248,-0.0057213237,0
0.0021087276,-0.0009415734,0.01804251,0
3.6611684e-05,-0.009084364,0.000779666,0
0.00011143178,-0.0027871714,0.008780964,0
0.00041310998,-0.0068017314,0.000779666,0
0.0019142496,-0.0009415093,0.000779666,0
0.00056656846,-0.0010012956,0.000779666,0
0.0015861361,-0.0024365752,-0.0057213237,0
0.00044688254,-0.007560009,-0.0057213237,0
0.00046817996,0.0048241024,-0.0057213237,0
0.00052522466,-0.0011211699,-0.0057213237,0
0.0012553303,-0.0009314332,0.000779666,0
0.0018844676,-0.0039134086,0.000779666,0
-0.0010413779,0.0045337467,0.01804251,0
0.0008286478,-0.0047149444,0.000779666,0
0.001982016,6.580161e-05,-0.0057213237,0
0.0024166105,0.00042263925,-0.0057213237,0
0.0018865076,0.0025304228,0.01804251,0
0.00022194155,0.0021294064,0.000779666,0
0.001767011,0.011699114,-0.0057213237,0
0.0012228559,0.0060480605,-0.0028073173,0
0.00086132734,-0.0016621276,0.000779666,0
0.00015859278,-0.0003593057,0.000779666,0
0.0008509732,-0.004916477,0.000779666,0
5.3430227e-05,0.0019931805,-0.0057213237,0
0.00105199,-0.0029151663,0.000779666,0
3.8971873e-05,0.0008832224,0.000779666,0
0.0019031406,0.007653072,-0.0057213237,0
0.0018786112,0.00093938754,-0.0057213237,0
0.0011326517,-0.01015506,-0.0057213237,0
0.0014929462,0.005289898,0.000779666,0
0.0008786944,0.0025741828,0.0018702032,0
0.0011853796,-0.0038897288,0.000779666,0
0.0014858625,-0.0012006894,0.000779666,0
-1.23745995e-05,-0.0012803074,-0.01383419,0
6.150297e-05,0.0018405558,-0.0057213237,0
0.0025127926,0.00080194644,0.000779666,0
0.0017901016,0.00049327407,-0.0057213237,0
0.0011149939,-0.00057223416,0.000779666,0
0.00056781666,-0.011439209,0.000779666,0
0.00081614184,-0.0032357539,0.000779666,0
0.00028684715,0.0010928534,-0.0057213237,0
0.0016189258,0.0049303668,0.000779666,0
-0.0013424219,0.00034375678,0.000779666,0
0.0037072056,0.0012832301,-0.0057213237,0
0.0007414838,-0.0014517726,0.000779666,0
0.0007058859,0.0057535875,0.000779666,0
0.0020365398,0.0010220879,0.01804251,0
0.0012369765,-0.0003202742,-0.0057213237,0
0.001023899,-0.0027739971,-0.0057213237,0
0.0016888251,0.003764921,-0.0057213237,0
0.00019079189,-0.004117881,0.000779666,0
0.00022909637,0.0044429903,0.01804251,0
-0.0004240067,0.003564349,-0.0057213237,0
0.0010049108,-0.00165741,-0.0057213237,0
0.00035905177,2.21867e-05,0.000779666,0
0.0014753874,0.004277795,0.000779666,0
0.0010969446,0.0009247911,-0.0057213237,0
0.0013182207,-0.00060214574,0.000779666,0
0.0002545532,0.0027699706,-0.0057213237,0
0.0015735265,0.003050571,-0.0057213237,0
-0.0015059815,-0.009020074,0.000779666,0
0.0006196111,0.0046853484,-0.0057213237,0
0.00044344313,0.0012957763,0.000779666,0
0.0014703014,-0.001908206,0.000779666,0
0.0026226642,0.0018991273,-0.0057213237,0
-0.0014638433,0.0069004237,0.000779666,0
-0.0007934235,-0.00041358403,-0.0057213237,0
-0.0006706041,-0.0008662243,-0.0057213237,0
-0.00062893616,-0.0016764242,0.000779666,0
0.00010362396,0.009841413,-0.0057213237,0
0.0022149177,0.0051749093,-0.0057213237,0
0.0002738902,0.002307839,0.000779666,0
0.005062529,0.00022542849,-0.0057213237,0
0.0036041257,-0.0060733054,0.000779666,0
0.003021364,-0.005357321,-0.0059713526,0
0.0013893929,-0.007586597,0.000779666,0
-0.0010810173,-0.004101301,0.000779666,0
0.0010944604,0.004180342,-0.0057213237,0
0.00083576737,-0.001833444,0.000779666,0
0.0013973505,-0.010300198,0.000779666,0
0.00041206818,0.0023735818,0.01804251,0
0.0009680129,0.0046768053,0.000779666,0
0.0012592827,-0.0017411709,0.000779666,0
0.0005264857,-0.0059874128,0.000779666,0
0.0004617869,0.0023934636,-0.0057213237,0
0.00013409603,0.00075036316,0.000779666,0
0.0011049841,0.004555019,-0.0057213237,0
0.000822745,-0.0027027926,0.01804251,0
0.0013804584,-0.0048442027,0.000779666,0
0.000111567584,0.0067350324,-0.0059713526,0
0.00072989496,-8.051973e-05,-0.0057213237,0
0.001934944,-0.0031257896,0.000779666,0
-0.00048567157,-6.668354e-05,0.000779666,0
0.00064477767,0.0021234488,-0.0057213237,0
0.000985506,0.0005792657,0.000779666,0
-0.00068534294,-0.006632641,-0.0057213237,0
0.0009550913,-0.011596586,0.000779666,0
0.0008136093,0.0024426521,-0.0059713526,0
0.00058483385,-0.00047381737,0.000779666,0
-0.00040685054,0.0011086087,-0.0057213237,0
0.0007798789,-0.0032345227,0.000779666,0
0.00025822784,-0.0048177377,-0.0057213237,0
0.0020251651,0.0067946436,-0.0057213237,0
0.0017799656,-0.0011452786,0.000779666,0
0.0005469561,0.0005893953,-0.0057213237,0
-0.00095779105,0.0042627472,-0.0057213237,0
0.00096594414,-0.0028646707,-0.0057213237,0
-0.00032566598,-0.012160542,0.000779666,0
-0.00012946414,0.00046988658,-0.0057213237,0
0.0015008677,-0.0010355203,0.000779666,0
0.0006517911,0.0014095237,0.000779666,0
0.0015002972,0.0010597575,0.01804251,0
0.00038660693,-0.0024892949,-0.0059713526,0
